"","timeStr","time","lat","lon","N","E","satellites","ellipsoid","PDOP","HDOP","VDOP","x","y","alt","geoid","MSL","surfaceAlt","GPS","Individual","local_time","buzz"
"177","6/2/2015 4:16:16",2015-06-02 04:16:16,28.8021,-113.0695,1,-1,9,-19.5,1.7,1,NA,298019.8179,3187816.772,NA,NA,NA,NA,1145,"Viv12","6/1/2015 21:16:16",0
"178","6/2/2015 4:16:31",2015-06-02 04:16:31,28.8018,-113.0698,1,-1,8,-19.5,2,1,NA,297998.2059,3187781.303,NA,NA,NA,NA,1145,"Viv12","6/1/2015 21:16:31",0
"179","6/2/2015 4:16:46",2015-06-02 04:16:46,28.8012,-113.0697,1,-1,9,-20.6,1.7,1,NA,298001.0236,3187718.803,NA,NA,NA,NA,1145,"Viv12","6/1/2015 21:16:46",0
"180","6/2/2015 4:17:01",2015-06-02 04:17:01,28.8005,-113.0694,1,-1,9,-18.4,1.8,1,NA,298026.4447,3187636.508,NA,NA,NA,NA,1145,"Viv12","6/1/2015 21:17:01",0
"181","6/2/2015 4:17:16",2015-06-02 04:17:16,28.8,-113.0691,1,-1,9,-21.8,1.7,1,NA,298060.3818,3187585.291,NA,NA,NA,NA,1145,"Viv12","6/1/2015 21:17:16",0
"182","6/2/2015 4:17:31",2015-06-02 04:17:31,28.8004,-113.0693,1,-1,8,-20.7,2,1.1,NA,298043.4736,3187633.07,NA,NA,NA,NA,1145,"Viv12","6/1/2015 21:17:31",0
"183","6/2/2015 4:17:46",2015-06-02 04:17:46,28.8007,-113.0697,1,-1,9,-19,2,1,NA,298004.7804,3187663.492,NA,NA,NA,NA,1145,"Viv12","6/1/2015 21:17:46",0
"184","6/2/2015 4:18:01",2015-06-02 04:18:01,28.8005,-113.0702,1,-1,10,-16.7,1.7,0.9,NA,297953.2902,3187641.292,NA,NA,NA,NA,1145,"Viv12","6/1/2015 21:18:01",0
"185","6/2/2015 4:18:16",2015-06-02 04:18:16,28.8008,-113.0707,1,-1,9,-16.7,2,1.1,NA,297908.5805,3187672.003,NA,NA,NA,NA,1145,"Viv12","6/1/2015 21:18:16",1
"186","6/2/2015 4:18:31",2015-06-02 04:18:31,28.8005,-113.0703,1,-1,9,-17.7,2,1.2,NA,297947.159,3187644.355,NA,NA,NA,NA,1145,"Viv12","6/1/2015 21:18:31",0
"187","6/2/2015 4:18:46",2015-06-02 04:18:46,28.8004,-113.0698,1,-1,10,-20.7,1.7,0.9,NA,297987.8201,3187633.485,NA,NA,NA,NA,1145,"Viv12","6/1/2015 21:18:46",0
"188","6/2/2015 4:19:01",2015-06-02 04:19:01,28.8001,-113.0692,1,-1,9,-20.8,2,1,NA,298048.6139,3187591.778,NA,NA,NA,NA,1145,"Viv12","6/1/2015 21:19:01",0
"189","6/2/2015 4:19:16",2015-06-02 04:19:16,28.7996,-113.0696,1,-1,9,-20.5,2,1,NA,298010.0683,3187537.203,NA,NA,NA,NA,1145,"Viv12","6/1/2015 21:19:16",0
"190","6/2/2015 4:19:31",2015-06-02 04:19:31,28.7995,-113.0703,1,-1,10,-22,1.7,0.9,NA,297945.1228,3187527.433,NA,NA,NA,NA,1145,"Viv12","6/1/2015 21:19:31",0
"191","6/2/2015 4:19:46",2015-06-02 04:19:46,28.7996,-113.0706,1,-1,9,-18.1,1.8,1,NA,297914.3136,3187543.305,NA,NA,NA,NA,1145,"Viv12","6/1/2015 21:19:46",0
"192","6/2/2015 4:20:01",2015-06-02 04:20:01,28.7998,-113.071,1,-1,9,-19.5,2,1,NA,297873.1026,3187569.336,NA,NA,NA,NA,1145,"Viv12","6/1/2015 21:20:01",0
"193","6/2/2015 4:20:16",2015-06-02 04:20:16,28.7996,-113.0702,1,-1,10,-22.5,1.7,0.9,NA,297955.0697,3187547.214,NA,NA,NA,NA,1145,"Viv12","6/1/2015 21:20:16",0
"194","6/2/2015 4:20:31",2015-06-02 04:20:31,28.7989,-113.0697,1,-1,10,-24.3,1.7,0.9,NA,297996.9272,3187464.818,NA,NA,NA,NA,1145,"Viv12","6/1/2015 21:20:31",0
"195","6/2/2015 4:20:46",2015-06-02 04:20:46,28.7983,-113.0693,1,-1,9,-26.3,2,1.2,NA,298036.8277,3187391.51,NA,NA,NA,NA,1145,"Viv12","6/1/2015 21:20:46",0
"196","6/2/2015 4:21:01",2015-06-02 04:21:01,28.7977,-113.0692,1,-1,9,-27.7,2,1,NA,298043.9309,3187332.076,NA,NA,NA,NA,1145,"Viv12","6/1/2015 21:21:01",0
"197","6/2/2015 4:21:16",2015-06-02 04:21:16,28.797,-113.0688,1,-1,10,-30.4,1.7,0.9,NA,298080.6605,3187254.204,NA,NA,NA,NA,1145,"Viv12","6/1/2015 21:21:16",0
"198","6/2/2015 4:21:31",2015-06-02 04:21:31,28.7963,-113.0686,1,-1,9,-33.7,2,1.2,NA,298100.2227,3187171.826,NA,NA,NA,NA,1145,"Viv12","6/1/2015 21:21:31",0
"199","6/2/2015 4:21:46",2015-06-02 04:21:46,28.7958,-113.0678,1,-1,10,-33.4,1.8,0.9,NA,298178.1091,3187120.769,NA,NA,NA,NA,1145,"Viv12","6/1/2015 21:21:46",0
"200","6/2/2015 4:22:01",2015-06-02 04:22:01,28.7949,-113.0676,1,-1,10,-36.3,1.8,0.9,NA,298195.2615,3187021.435,NA,NA,NA,NA,1145,"Viv12","6/1/2015 21:22:01",0
"201","6/2/2015 4:22:16",2015-06-02 04:22:16,28.794,-113.0673,1,-1,9,-37.1,1.8,1,NA,298226.643,3186916.681,NA,NA,NA,NA,1145,"Viv12","6/1/2015 21:22:16",0
"202","6/2/2015 4:22:31",2015-06-02 04:22:31,28.7931,-113.0671,1,-1,9,-36.9,2,1,NA,298240.1718,3186814.823,NA,NA,NA,NA,1145,"Viv12","6/1/2015 21:22:31",0
"203","6/2/2015 4:22:46",2015-06-02 04:22:46,28.7921,-113.0667,1,-1,10,-36.2,1.8,0.9,NA,298282.9337,3186699.894,NA,NA,NA,NA,1145,"Viv12","6/1/2015 21:22:46",0
"204","6/2/2015 4:23:01",2015-06-02 04:23:01,28.7913,-113.0665,1,-1,10,-37.6,1.8,0.9,NA,298294.1584,3186615.26,NA,NA,NA,NA,1145,"Viv12","6/1/2015 21:23:01",0
"205","6/2/2015 4:23:16",2015-06-02 04:23:16,28.7902,-113.0662,1,-1,10,-35.4,1.8,0.9,NA,298319.2746,3186496.388,NA,NA,NA,NA,1145,"Viv12","6/1/2015 21:23:16",0
"206","6/2/2015 4:23:31",2015-06-02 04:23:31,28.7894,-113.0664,1,-1,9,-39.3,2.1,1.1,NA,298302.8047,3186400.965,NA,NA,NA,NA,1145,"Viv12","6/1/2015 21:23:31",0
"207","6/2/2015 4:23:46",2015-06-02 04:23:46,28.7883,-113.0662,1,-1,10,-40.3,1.8,0.9,NA,298315.951,3186286.365,NA,NA,NA,NA,1145,"Viv12","6/1/2015 21:23:46",0
"208","6/2/2015 4:24:01",2015-06-02 04:24:01,28.7874,-113.0663,1,-1,10,-37.6,1.8,0.9,NA,298307.402,3186178.425,NA,NA,NA,NA,1145,"Viv12","6/1/2015 21:24:01",0
"209","6/2/2015 4:24:16",2015-06-02 04:24:16,28.7863,-113.0663,1,-1,10,-37.3,1.8,0.9,NA,298310.2843,3186063.265,NA,NA,NA,NA,1145,"Viv12","6/1/2015 21:24:16",0
"210","6/2/2015 4:24:31",2015-06-02 04:24:31,28.7854,-113.0662,1,-1,10,-32.9,1.8,0.9,NA,298312.4793,3185964.746,NA,NA,NA,NA,1145,"Viv12","6/1/2015 21:24:31",0
"211","6/2/2015 4:24:46",2015-06-02 04:24:46,28.7843,-113.0662,1,-1,7,-30.2,1.5,1.1,NA,298308.9666,3185837.503,NA,NA,NA,NA,1145,"Viv12","6/1/2015 21:24:46",0
"212","6/2/2015 4:25:01",2015-06-02 04:25:01,28.7833,-113.0661,1,-1,9,-35.1,2.1,1.2,NA,298319.2716,3185727.941,NA,NA,NA,NA,1145,"Viv12","6/1/2015 21:25:01",0
"213","6/2/2015 4:25:16",2015-06-02 04:25:16,28.7823,-113.0661,1,-1,10,-30.4,1.8,0.9,NA,298316.8198,3185614.907,NA,NA,NA,NA,1145,"Viv12","6/1/2015 21:25:16",0
"214","6/2/2015 4:25:31",2015-06-02 04:25:31,28.7813,-113.0661,1,-1,10,-30.9,1.8,0.9,NA,298315.2651,3185506.66,NA,NA,NA,NA,1145,"Viv12","6/1/2015 21:25:31",0
"215","6/2/2015 4:25:46",2015-06-02 04:25:46,28.7802,-113.0661,1,-1,9,-26.6,1.8,1,NA,298312.0181,3185385.325,NA,NA,NA,NA,1145,"Viv12","6/1/2015 21:25:46",0
"216","6/2/2015 4:26:01",2015-06-02 04:26:01,28.7791,-113.066,1,-1,9,-24.1,1.9,1,NA,298317.4754,3185259.034,NA,NA,NA,NA,1145,"Viv12","6/1/2015 21:26:01",0
"217","6/2/2015 4:26:16",2015-06-02 04:26:16,28.7782,-113.0662,1,-1,10,-21.7,1.8,0.9,NA,298297.6827,3185159.788,NA,NA,NA,NA,1145,"Viv12","6/1/2015 21:26:16",0
"218","6/2/2015 4:26:31",2015-06-02 04:26:31,28.7772,-113.0663,1,-1,9,-22,1.9,1,NA,298286.5812,3185054.849,NA,NA,NA,NA,1145,"Viv12","6/1/2015 21:26:31",0
"219","6/2/2015 4:26:46",2015-06-02 04:26:46,28.7763,-113.0664,1,-1,10,-25.4,1.8,0.9,NA,298280.7514,3184953.513,NA,NA,NA,NA,1145,"Viv12","6/1/2015 21:26:46",0
"220","6/2/2015 4:27:01",2015-06-02 04:27:01,28.7755,-113.0663,1,-1,10,-23.9,1.8,0.9,NA,298286.7585,3184868.231,NA,NA,NA,NA,1145,"Viv12","6/1/2015 21:27:01",0
"221","6/2/2015 4:27:16",2015-06-02 04:27:16,28.7747,-113.0662,1,-1,10,-23,1.8,0.9,NA,298290.4264,3184779.479,NA,NA,NA,NA,1145,"Viv12","6/1/2015 21:27:16",0
"222","6/2/2015 4:27:31",2015-06-02 04:27:31,28.7739,-113.0663,1,-1,9,-24,2.1,1,NA,298287.1244,3184683.089,NA,NA,NA,NA,1145,"Viv12","6/1/2015 21:27:31",0
"223","6/2/2015 4:27:46",2015-06-02 04:27:46,28.773,-113.0663,1,-1,8,-25.4,2.2,1.2,NA,298280.3256,3184591.562,NA,NA,NA,NA,1145,"Viv12","6/1/2015 21:27:46",0
"224","6/2/2015 4:28:01",2015-06-02 04:28:01,28.7722,-113.0664,1,-1,9,-22.8,1.9,1,NA,298266.79,3184496.458,NA,NA,NA,NA,1145,"Viv12","6/1/2015 21:28:01",0
"225","6/2/2015 4:28:16",2015-06-02 04:28:16,28.7715,-113.0664,1,-1,10,-24,1.8,0.9,NA,298268.4932,3184416.424,NA,NA,NA,NA,1145,"Viv12","6/1/2015 21:28:16",0
"226","6/2/2015 4:28:31",2015-06-02 04:28:31,28.7706,-113.0663,1,-1,10,-23.5,1.8,0.9,NA,298274.427,3184326.894,NA,NA,NA,NA,1145,"Viv12","6/1/2015 21:28:31",0
"227","6/2/2015 4:28:46",2015-06-02 04:28:46,28.7697,-113.0665,1,-1,9,-24.3,2.1,1,NA,298253.0175,3184218.992,NA,NA,NA,NA,1145,"Viv12","6/1/2015 21:28:46",0
"228","6/2/2015 4:29:01",2015-06-02 04:29:01,28.7687,-113.0664,1,-1,10,-25,1.8,0.9,NA,298262.0549,3184111.301,NA,NA,NA,NA,1145,"Viv12","6/1/2015 21:29:01",0
"229","6/2/2015 4:29:16",2015-06-02 04:29:16,28.7679,-113.0662,1,-1,10,-24.2,1.8,0.9,NA,298281.9921,3184021.898,NA,NA,NA,NA,1145,"Viv12","6/1/2015 21:29:16",0
"230","6/2/2015 4:29:31",2015-06-02 04:29:31,28.7675,-113.0666,1,-1,10,-20.7,1.8,0.9,NA,298238.2782,3183979.606,NA,NA,NA,NA,1145,"Viv12","6/1/2015 21:29:31",0
"231","6/2/2015 4:29:46",2015-06-02 04:29:46,28.7678,-113.0664,1,-1,8,-22.7,2.2,1,NA,298262.2117,3184007.829,NA,NA,NA,NA,1145,"Viv12","6/1/2015 21:29:46",0
"232","6/2/2015 4:30:01",2015-06-02 04:30:01,28.7679,-113.0667,1,-1,9,-22.4,1.9,1,NA,298232.0722,3184025.351,NA,NA,NA,NA,1145,"Viv12","6/1/2015 21:30:01",0
"233","6/2/2015 4:30:16",2015-06-02 04:30:16,28.7679,-113.0663,1,-1,10,-25.1,1.9,1,NA,298272.5525,3184022.062,NA,NA,NA,NA,1145,"Viv12","6/1/2015 21:30:16",0
"234","6/2/2015 4:30:31",2015-06-02 04:30:31,28.7679,-113.0668,1,-1,10,-25.3,1.9,1,NA,298218.7458,3184026.691,NA,NA,NA,NA,1145,"Viv12","6/1/2015 21:30:31",0
"235","6/2/2015 4:30:46",2015-06-02 04:30:46,28.768,-113.067,1,-1,10,-26.1,1.9,1,NA,298204.7693,3184037.466,NA,NA,NA,NA,1145,"Viv12","6/1/2015 21:30:46",0
"236","6/2/2015 4:31:01",2015-06-02 04:31:01,28.7675,-113.0672,1,-1,9,-23.2,2,1,NA,298184.6621,3183976.472,NA,NA,NA,NA,1145,"Viv12","6/1/2015 21:31:01",0
"237","6/2/2015 4:31:16",2015-06-02 04:31:16,28.7667,-113.0671,1,-1,9,-27.1,2.2,1,NA,298188.602,3183893.998,NA,NA,NA,NA,1145,"Viv12","6/1/2015 21:31:16",0
"238","6/2/2015 4:31:31",2015-06-02 04:31:31,28.7663,-113.0665,1,-1,9,-29.5,2.2,1.2,NA,298251.6669,3183850.591,NA,NA,NA,NA,1145,"Viv12","6/1/2015 21:31:31",0
"239","6/2/2015 4:31:46",2015-06-02 04:31:46,28.7657,-113.0665,1,-1,10,-28.7,1.9,1,NA,298247.8248,3183779.338,NA,NA,NA,NA,1145,"Viv12","6/1/2015 21:31:46",0
"240","6/2/2015 4:32:01",2015-06-02 04:32:01,28.7655,-113.067,1,-1,9,-30.1,2.1,1,NA,298202.0632,3183759.808,NA,NA,NA,NA,1145,"Viv12","6/1/2015 21:32:01",0
"241","6/2/2015 4:32:16",2015-06-02 04:32:16,28.7657,-113.0677,1,-1,10,-30.1,1.9,1,NA,298126.6171,3183784.03,NA,NA,NA,NA,1145,"Viv12","6/1/2015 21:32:16",0
"242","6/2/2015 4:32:31",2015-06-02 04:32:31,28.7657,-113.0682,1,-1,10,-34.1,1.9,1,NA,298082.2931,3183781.659,NA,NA,NA,NA,1145,"Viv12","6/1/2015 21:32:31",0
"243","6/2/2015 4:32:46",2015-06-02 04:32:46,28.7655,-113.0689,1,-1,10,-32,1.9,1,NA,298016.8634,3183763.95,NA,NA,NA,NA,1145,"Viv12","6/1/2015 21:32:46",0
"244","6/2/2015 4:33:01",2015-06-02 04:33:01,28.7654,-113.0695,1,-1,10,-29.8,1.9,1,NA,297955.465,3183753.377,NA,NA,NA,NA,1145,"Viv12","6/1/2015 21:33:01",0
"245","6/2/2015 4:33:16",2015-06-02 04:33:16,28.7654,-113.0701,1,-1,10,-29.6,1.9,1,NA,297897.0292,3183754.024,NA,NA,NA,NA,1145,"Viv12","6/1/2015 21:33:16",0
"246","6/2/2015 4:33:31",2015-06-02 04:33:31,28.7653,-113.0702,1,-1,10,-31.6,1.9,1,NA,297885.7948,3183744.612,NA,NA,NA,NA,1145,"Viv12","6/1/2015 21:33:31",0
"247","6/2/2015 4:33:46",2015-06-02 04:33:46,28.7653,-113.0704,1,-1,9,-29.4,2.2,1.2,NA,297865.1558,3183737.395,NA,NA,NA,NA,1145,"Viv12","6/1/2015 21:33:46",1
"248","6/2/2015 4:34:01",2015-06-02 04:34:01,28.7656,-113.0703,1,-1,11,-29,1.4,0.8,NA,297872.7145,3183778.836,NA,NA,NA,NA,1145,"Viv12","6/1/2015 21:34:01",0
"249","6/2/2015 4:34:16",2015-06-02 04:34:16,28.7656,-113.0702,1,-1,10,-32.6,1.9,1,NA,297885.086,3183769.383,NA,NA,NA,NA,1145,"Viv12","6/1/2015 21:34:16",0
"250","6/2/2015 4:34:31",2015-06-02 04:34:31,28.7655,-113.0703,1,-1,11,-29.4,1.4,0.8,NA,297879.7493,3183762.085,NA,NA,NA,NA,1145,"Viv12","6/1/2015 21:34:31",0
"251","6/2/2015 4:34:46",2015-06-02 04:34:46,28.7655,-113.0703,1,-1,11,-28.1,1.4,0.8,NA,297876.2704,3183758.635,NA,NA,NA,NA,1145,"Viv12","6/1/2015 21:34:46",0
"252","6/2/2015 4:35:01",2015-06-02 04:35:01,28.7655,-113.0702,1,-1,11,-29.5,1.4,0.8,NA,297884.0356,3183765.151,NA,NA,NA,NA,1145,"Viv12","6/1/2015 21:35:01",0
"253","6/2/2015 4:35:16",2015-06-02 04:35:16,28.7661,-113.0701,1,-1,9,-31,1.7,1,NA,297898.1195,3183826.064,NA,NA,NA,NA,1145,"Viv12","6/1/2015 21:35:16",0
"254","6/2/2015 4:35:31",2015-06-02 04:35:31,28.766,-113.0704,1,-1,8,-34.2,2.5,1,NA,297864.3735,3183814.087,NA,NA,NA,NA,1145,"Viv12","6/1/2015 21:35:31",0
"255","6/2/2015 4:35:46",2015-06-02 04:35:46,28.7663,-113.0704,1,-1,9,-31.4,2,1,NA,297869.7714,3183852.979,NA,NA,NA,NA,1145,"Viv12","6/1/2015 21:35:46",0
"256","6/2/2015 4:36:01",2015-06-02 04:36:01,28.7659,-113.0707,1,-1,6,-30.4,1.7,1.4,NA,297836.4717,3183810.508,NA,NA,NA,NA,1145,"Viv12","6/1/2015 21:36:01",0
"257","6/2/2015 4:36:16",2015-06-02 04:36:16,28.7664,-113.0708,1,-1,8,-28.9,2.3,1.1,NA,297833.1368,3183862.116,NA,NA,NA,NA,1145,"Viv12","6/1/2015 21:36:16",0
"258","6/2/2015 4:36:31",2015-06-02 04:36:31,28.7662,-113.0709,1,-1,9,-28.4,1.7,0.8,NA,297815.952,3183838.21,NA,NA,NA,NA,1145,"Viv12","6/1/2015 21:36:31",0
"259","6/2/2015 4:36:46",2015-06-02 04:36:46,28.7664,-113.0703,1,-1,9,-28.3,1.6,0.9,NA,297878.1727,3183867.984,NA,NA,NA,NA,1145,"Viv12","6/1/2015 21:36:46",0
"260","6/2/2015 4:37:01",2015-06-02 04:37:01,28.7665,-113.0704,1,-1,9,-28.6,1.5,0.9,NA,297865.4565,3183876.335,NA,NA,NA,NA,1145,"Viv12","6/1/2015 21:37:01",0
"261","6/2/2015 4:37:16",2015-06-02 04:37:16,28.7666,-113.0704,1,-1,11,-28.5,1.4,0.8,NA,297864.8291,3183887.062,NA,NA,NA,NA,1145,"Viv12","6/1/2015 21:37:16",1
"262","6/2/2015 4:37:31",2015-06-02 04:37:31,28.7671,-113.07,1,-1,10,-30.4,1.9,1,NA,297912.378,3183934.459,NA,NA,NA,NA,1145,"Viv12","6/1/2015 21:37:31",0
"263","6/2/2015 4:37:46",2015-06-02 04:37:46,28.7671,-113.0701,1,-1,10,-28.4,1.9,1,NA,297894.7022,3183938.462,NA,NA,NA,NA,1145,"Viv12","6/1/2015 21:37:46",0
"264","6/2/2015 4:38:01",2015-06-02 04:38:01,28.7665,-113.0705,1,-1,10,-32.1,1.9,1,NA,297862.801,3183873.425,NA,NA,NA,NA,1145,"Viv12","6/1/2015 21:38:01",0
"265","6/2/2015 4:38:16",2015-06-02 04:38:16,28.7664,-113.0706,1,-1,10,-29.8,1.9,1,NA,297846.049,3183865.032,NA,NA,NA,NA,1145,"Viv12","6/1/2015 21:38:16",0
"266","6/2/2015 4:38:31",2015-06-02 04:38:31,28.7667,-113.0707,1,-1,11,-27.4,1.4,0.8,NA,297837.4169,3183892.897,NA,NA,NA,NA,1145,"Viv12","6/1/2015 21:38:31",0
"267","6/2/2015 4:38:46",2015-06-02 04:38:46,28.7667,-113.07,1,-1,10,-25.2,1.4,0.8,NA,297911.7922,3183891.419,NA,NA,NA,NA,1145,"Viv12","6/1/2015 21:38:46",1
"268","6/2/2015 4:39:01",2015-06-02 04:39:01,28.7668,-113.0692,1,-1,11,-26,1.4,0.8,NA,297982.9584,3183902.006,NA,NA,NA,NA,1145,"Viv12","6/1/2015 21:39:01",0
"269","6/2/2015 4:39:16",2015-06-02 04:39:16,28.767,-113.069,1,-1,10,-28,2,1,NA,298006.4644,3183924.324,NA,NA,NA,NA,1145,"Viv12","6/1/2015 21:39:16",0
"270","6/2/2015 4:39:31",2015-06-02 04:39:31,28.7669,-113.069,1,-1,10,-31.4,2,1,NA,298005.701,3183917.87,NA,NA,NA,NA,1145,"Viv12","6/1/2015 21:39:31",0
"271","6/2/2015 4:39:46",2015-06-02 04:39:46,28.7672,-113.069,1,-1,11,-29.9,1.4,0.8,NA,298008.4837,3183946.83,NA,NA,NA,NA,1145,"Viv12","6/1/2015 21:39:46",0
"272","6/2/2015 4:40:01",2015-06-02 04:40:01,28.767,-113.0689,1,-1,8,-29.6,1.8,0.9,NA,298011.7881,3183930.883,NA,NA,NA,NA,1145,"Viv12","6/1/2015 21:40:01",0
"273","6/2/2015 4:40:16",2015-06-02 04:40:16,28.7671,-113.0687,1,-1,10,-28.9,2,1,NA,298033.1859,3183934.945,NA,NA,NA,NA,1145,"Viv12","6/1/2015 21:40:16",0
"274","6/2/2015 4:40:31",2015-06-02 04:40:31,28.7672,-113.0689,1,-1,11,-31.2,1.4,0.8,NA,298017.3998,3183944.643,NA,NA,NA,NA,1145,"Viv12","6/1/2015 21:40:31",0
"275","6/2/2015 4:40:46",2015-06-02 04:40:46,28.7671,-113.0689,1,-1,10,-33.4,2,1,NA,298017.1054,3183937.073,NA,NA,NA,NA,1145,"Viv12","6/1/2015 21:40:46",0
"276","6/2/2015 4:41:01",2015-06-02 04:41:01,28.7672,-113.0687,1,-1,10,-33.8,2,1,NA,298030.4875,3183948.296,NA,NA,NA,NA,1145,"Viv12","6/1/2015 21:41:01",0
"277","6/2/2015 4:41:16",2015-06-02 04:41:16,28.7673,-113.069,1,-1,11,-31.3,1.4,0.8,NA,298004.0744,3183955.406,NA,NA,NA,NA,1145,"Viv12","6/1/2015 21:41:16",0
"278","6/2/2015 4:41:31",2015-06-02 04:41:31,28.7673,-113.069,1,-1,11,-31.8,1.4,0.8,NA,298001.8826,3183960.433,NA,NA,NA,NA,1145,"Viv12","6/1/2015 21:41:31",0
"279","6/2/2015 4:41:46",2015-06-02 04:41:46,28.7673,-113.0684,1,-1,11,-37.2,1.4,0.8,NA,298059.7712,3183956.471,NA,NA,NA,NA,1145,"Viv12","6/1/2015 21:41:46",0
"280","6/2/2015 4:42:01",2015-06-02 04:42:01,28.7672,-113.0684,1,-1,10,-36.1,2,1,NA,298060.2071,3183944.084,NA,NA,NA,NA,1145,"Viv12","6/1/2015 21:42:01",0
"281","6/2/2015 4:42:16",2015-06-02 04:42:16,28.7674,-113.069,1,-1,10,-34.1,2,1,NA,298005.2821,3183968.689,NA,NA,NA,NA,1145,"Viv12","6/1/2015 21:42:16",0
"282","6/2/2015 4:42:31",2015-06-02 04:42:31,28.7674,-113.0697,1,-1,10,-34.9,1.6,0.8,NA,297936.5437,3183975.981,NA,NA,NA,NA,1145,"Viv12","6/1/2015 21:42:31",0
"283","6/2/2015 4:42:46",2015-06-02 04:42:46,28.7679,-113.07,1,-1,10,-26.8,1.5,0.8,NA,297912.5294,3184027.395,NA,NA,NA,NA,1145,"Viv12","6/1/2015 21:42:46",0
"284","6/2/2015 4:43:01",2015-06-02 04:43:01,28.7684,-113.0701,1,-1,10,-25.2,1.5,0.8,NA,297899.2868,3184089.707,NA,NA,NA,NA,1145,"Viv12","6/1/2015 21:43:01",0
"285","6/2/2015 4:43:16",2015-06-02 04:43:16,28.7687,-113.0704,1,-1,10,-29.1,2,1,NA,297876.8338,3184118.551,NA,NA,NA,NA,1145,"Viv12","6/1/2015 21:43:16",0
"286","6/2/2015 4:43:31",2015-06-02 04:43:31,28.7689,-113.0711,1,-1,10,-30,2,1,NA,297808.935,3184145.97,NA,NA,NA,NA,1145,"Viv12","6/1/2015 21:43:31",0
"287","6/2/2015 4:43:46",2015-06-02 04:43:46,28.7687,-113.071,1,-1,8,-29,1.7,1,NA,297811.5836,3184120.426,NA,NA,NA,NA,1145,"Viv12","6/1/2015 21:43:46",0
"288","6/2/2015 4:44:01",2015-06-02 04:44:01,28.7688,-113.0716,1,-1,9,-29.1,1.6,0.9,NA,297750.729,3184131.647,NA,NA,NA,NA,1145,"Viv12","6/1/2015 21:44:01",0
"289","6/2/2015 4:44:16",2015-06-02 04:44:16,28.7686,-113.0721,1,-1,8,-29.6,1.9,0.9,NA,297702.2524,3184115.123,NA,NA,NA,NA,1145,"Viv12","6/1/2015 21:44:16",0
"290","6/2/2015 4:44:31",2015-06-02 04:44:31,28.769,-113.0727,1,-1,8,-28.6,2.2,1.2,NA,297648.8157,3184159.659,NA,NA,NA,NA,1145,"Viv12","6/1/2015 21:44:31",0
"291","6/2/2015 4:44:46",2015-06-02 04:44:46,28.7692,-113.0734,1,-1,7,-27.4,1.4,1.1,NA,297580.5391,3184174.706,NA,NA,NA,NA,1145,"Viv12","6/1/2015 21:44:46",0
"292","6/2/2015 4:45:01",2015-06-02 04:45:01,28.7698,-113.0739,1,-1,8,-27.7,1.7,1,NA,297530.1353,3184243.764,NA,NA,NA,NA,1145,"Viv12","6/1/2015 21:45:01",1
"293","6/2/2015 4:45:16",2015-06-02 04:45:16,28.7701,-113.0744,1,-1,9,-26,2.5,1.1,NA,297482.7972,3184283.205,NA,NA,NA,NA,1145,"Viv12","6/1/2015 21:45:16",0
"294","6/2/2015 4:45:31",2015-06-02 04:45:31,28.7707,-113.0746,1,-1,10,-28.5,1.5,0.8,NA,297464.2189,3184347.459,NA,NA,NA,NA,1145,"Viv12","6/1/2015 21:45:31",0
"295","6/2/2015 4:45:46",2015-06-02 04:45:46,28.7713,-113.0745,1,-1,8,-28,2,1.1,NA,297481.0278,3184415.16,NA,NA,NA,NA,1145,"Viv12","6/1/2015 21:45:46",0
"296","6/2/2015 4:46:01",2015-06-02 04:46:01,28.7712,-113.0749,1,-1,9,-30.8,1.6,0.9,NA,297439.2293,3184408.129,NA,NA,NA,NA,1145,"Viv12","6/1/2015 21:46:01",0
"297","6/2/2015 4:46:16",2015-06-02 04:46:16,28.7716,-113.0744,1,-1,9,-34.6,1.7,0.8,NA,297491.3303,3184445.837,NA,NA,NA,NA,1145,"Viv12","6/1/2015 21:46:16",0
"298","6/2/2015 4:46:31",2015-06-02 04:46:31,28.7711,-113.0739,1,-1,9,-31.3,1.6,0.9,NA,297532.8123,3184388.02,NA,NA,NA,NA,1145,"Viv12","6/1/2015 21:46:31",0
"299","6/2/2015 4:46:46",2015-06-02 04:46:46,28.7708,-113.0739,1,-1,7,-32.2,1.9,1.7,NA,297535.9131,3184360.436,NA,NA,NA,NA,1145,"Viv12","6/1/2015 21:46:46",0
"300","6/2/2015 4:47:01",2015-06-02 04:47:01,28.7707,-113.0734,1,-1,11,-35.2,1.5,0.8,NA,297585.2081,3184349.23,NA,NA,NA,NA,1145,"Viv12","6/1/2015 21:47:01",0
"301","6/2/2015 4:47:16",2015-06-02 04:47:16,28.7705,-113.0731,1,-1,9,-32,1.7,0.9,NA,297614.642,3184319.339,NA,NA,NA,NA,1145,"Viv12","6/1/2015 21:47:16",0
"302","6/2/2015 4:47:31",2015-06-02 04:47:31,28.7706,-113.0737,1,-1,10,-31.4,2,1,NA,297553.2534,3184337.223,NA,NA,NA,NA,1145,"Viv12","6/1/2015 21:47:31",0
"303","6/2/2015 4:47:46",2015-06-02 04:47:46,28.7708,-113.0744,1,-1,11,-30.6,1.5,0.8,NA,297485.9642,3184352.807,NA,NA,NA,NA,1145,"Viv12","6/1/2015 21:47:46",0
