"","bat_flight","FA","num_buzz","dur_FA","rate"
"8932","bat",NA,NA,NA,NA
"8933","bat",NA,NA,NA,NA
"8934","bat",NA,NA,NA,NA
"8935","bat",NA,NA,NA,NA
"8936","bat",NA,NA,NA,NA
"8937","bat",NA,NA,NA,NA
"8938","bat",NA,NA,NA,NA
"8939","bat",NA,NA,NA,NA
"8940","bat",NA,NA,NA,NA
"8941","bat",NA,NA,NA,NA
"8942","bat",NA,NA,NA,NA
"8943","bat",NA,NA,NA,NA
"8944","bat",NA,NA,NA,NA
"8945","bat",NA,NA,NA,NA
"8946","bat",NA,NA,NA,NA
"8947","bat",NA,NA,NA,NA
"8948","bat",NA,NA,NA,NA
"8949","bat",NA,NA,NA,NA
"8950","bat",NA,NA,NA,NA
"8951","bat",NA,NA,NA,NA
"8952","bat",NA,NA,NA,NA
"8953","bat",NA,NA,NA,NA
"8954","bat",NA,NA,NA,NA
"8955","bat",NA,NA,NA,NA
"8956","bat",NA,NA,NA,NA
"8957","bat",NA,NA,NA,NA
"8958","bat",NA,NA,NA,NA
"8959","bat",NA,NA,NA,NA
"8960","bat",NA,NA,NA,NA
"8961","bat",NA,NA,NA,NA
"8962","bat",NA,NA,NA,NA
"8963","bat",NA,NA,NA,NA
"8964","bat",NA,NA,NA,NA
"8965","bat",NA,NA,NA,NA
"8966","bat",NA,NA,NA,NA
"8967","bat",NA,NA,NA,NA
"8968","bat",NA,NA,NA,NA
"8969","bat",NA,NA,NA,NA
"8970","bat",NA,NA,NA,NA
"8971","bat",NA,NA,NA,NA
"8972","bat",NA,NA,NA,NA
"8973","bat",NA,NA,NA,NA
"8974","bat",NA,NA,NA,NA
"8975","bat",NA,NA,NA,NA
"8976","bat",NA,NA,NA,NA
"8977","bat",NA,NA,NA,NA
"8978","bat",NA,NA,NA,NA
"8979","bat",NA,NA,NA,NA
"8980","bat",NA,NA,NA,NA
"8981","bat",NA,NA,NA,NA
"8982","bat",NA,NA,NA,NA
"8983","bat",NA,NA,NA,NA
"8984","bat",NA,NA,NA,NA
"8985","bat",NA,NA,NA,NA
"8986","bat",NA,NA,NA,NA
"8987","bat",NA,NA,NA,NA
"8988","bat",NA,NA,NA,NA
"8989","bat",NA,NA,NA,NA
"8990","bat",NA,NA,NA,NA
"8991","bat",NA,NA,NA,NA
"8992","bat",NA,NA,NA,NA
"8993","bat",NA,NA,NA,NA
"8994","bat",NA,NA,NA,NA
"8995","bat",NA,NA,NA,NA
"8996","bat",NA,NA,NA,NA
"8997","bat",NA,NA,NA,NA
"8998","bat",NA,NA,NA,NA
"8999","bat",NA,NA,NA,NA
"9000","bat",NA,NA,NA,NA
"9001","bat",NA,NA,NA,NA
"9002","bat",NA,NA,NA,NA
"9003","bat",NA,NA,NA,NA
"9004","bat",NA,NA,NA,NA
"9005","bat",NA,NA,NA,NA
"9006","bat",NA,NA,NA,NA
"9007","bat",NA,NA,NA,NA
"9008","bat",NA,NA,NA,NA
"9009","bat",NA,NA,NA,NA
"9010","bat",NA,NA,NA,NA
"9011","bat",NA,NA,NA,NA
"9012","bat",NA,NA,NA,NA
"9013","bat",NA,NA,NA,NA
"9014","bat",NA,NA,NA,NA
"9015","bat",NA,NA,NA,NA
"9016","bat",NA,NA,NA,NA
"9017","bat",NA,NA,NA,NA
"9018","bat",NA,NA,NA,NA
"9019","bat",NA,NA,NA,NA
"9020","bat",NA,NA,NA,NA
"9021","bat",NA,NA,NA,NA
"9022","bat",NA,NA,NA,NA
"9023","bat",NA,NA,NA,NA
"9024","bat",NA,NA,NA,NA
"9025","bat",NA,NA,NA,NA
"9026","bat",NA,NA,NA,NA
"9027","bat",NA,NA,NA,NA
"9028","bat",NA,NA,NA,NA
"9029","bat",NA,NA,NA,NA
"9030","bat",NA,NA,NA,NA
"9031","bat",NA,NA,NA,NA
"9032","bat",NA,NA,NA,NA
"9033","bat",NA,NA,NA,NA
"9034","bat",NA,NA,NA,NA
"9035","bat",NA,NA,NA,NA
"9036","bat",NA,NA,NA,NA
"9037","bat",NA,NA,NA,NA
"9038","bat",NA,NA,NA,NA
"9039","bat",NA,NA,NA,NA
"9040","bat",NA,NA,NA,NA
"9041","bat",NA,NA,NA,NA
"9042","bat",NA,NA,NA,NA
"9043","bat",NA,NA,NA,NA
"9044","bat",NA,NA,NA,NA
"9045","bat",NA,NA,NA,NA
"9046","bat",NA,NA,NA,NA
"9047","bat",NA,NA,NA,NA
"9048","bat",NA,NA,NA,NA
"9049","bat",NA,NA,NA,NA
"9050","bat",NA,NA,NA,NA
"9051","bat",NA,NA,NA,NA
"9052","bat",NA,NA,NA,NA
"9053","bat",NA,NA,NA,NA
"9054","bat",NA,NA,NA,NA
"9055","bat",NA,NA,NA,NA
"9056","bat",NA,NA,NA,NA
"9057","bat",NA,NA,NA,NA
"9058","bat",NA,NA,NA,NA
"9059","bat",NA,NA,NA,NA
"9060","bat",NA,NA,NA,NA
"9061","bat",NA,NA,NA,NA
"9062","bat",NA,NA,NA,NA
"9063","bat",NA,NA,NA,NA
"9064","bat",NA,NA,NA,NA
"9065","bat",NA,NA,NA,NA
"9066","bat",NA,NA,NA,NA
"9067","bat",NA,NA,NA,NA
"9068","bat",NA,NA,NA,NA
"9069","bat",NA,NA,NA,NA
"9070","bat",NA,NA,NA,NA
"9071","bat",NA,NA,NA,NA
"9072","bat",NA,NA,NA,NA
"9073","bat",NA,NA,NA,NA
"9074","bat",NA,NA,NA,NA
"9075","bat",NA,NA,NA,NA
"9076","bat",NA,NA,NA,NA
"9077","bat",NA,NA,NA,NA
"9078","bat",NA,NA,NA,NA
"9079","bat",NA,NA,NA,NA
"9080","bat",NA,NA,NA,NA
"9081","bat",NA,NA,NA,NA
"9082","bat",NA,NA,NA,NA
"9083","bat",NA,NA,NA,NA
"9084","bat",NA,NA,NA,NA
"9085","bat",NA,NA,NA,NA
"9086","bat",NA,NA,NA,NA
"9087","bat",NA,NA,NA,NA
"9088","bat",NA,NA,NA,NA
"9089","bat",NA,NA,NA,NA
"9090","bat",NA,NA,NA,NA
"9091","bat",NA,NA,NA,NA
"9092","bat",NA,NA,NA,NA
"9093","bat",NA,NA,NA,NA
"9094","bat",NA,NA,NA,NA
"9095","bat",NA,NA,NA,NA
"9096","bat",NA,NA,NA,NA
"9097","bat",NA,NA,NA,NA
"9098","bat",NA,NA,NA,NA
"9099","bat",NA,NA,NA,NA
"9100","bat",NA,NA,NA,NA
"9101","bat",NA,NA,NA,NA
"9102","bat",NA,NA,NA,NA
"9103","bat",NA,NA,NA,NA
"9104","bat",NA,NA,NA,NA
"9105","bat",NA,NA,NA,NA
"9106","bat",NA,NA,NA,NA
"9107","bat",NA,NA,NA,NA
"9108","bat",NA,NA,NA,NA
"9109","bat",NA,NA,NA,NA
"9110","bat",NA,NA,NA,NA
"9111","bat",NA,NA,NA,NA
"9112","bat",NA,NA,NA,NA
"9113","bat",NA,NA,NA,NA
"9114","bat",NA,NA,NA,NA
"9115","bat",NA,NA,NA,NA
"9116","bat",NA,NA,NA,NA
"9117","bat",NA,NA,NA,NA
"9118","bat",NA,NA,NA,NA
"9119","bat",NA,NA,NA,NA
"9120","bat",NA,NA,NA,NA
"9121","bat",NA,NA,NA,NA
"9122","bat",NA,NA,NA,NA
"9123","bat",NA,NA,NA,NA
"9124","bat",NA,NA,NA,NA
"9125","bat",NA,NA,NA,NA
"9126","bat",NA,NA,NA,NA
"9127","bat",NA,NA,NA,NA
"9128","bat",NA,NA,NA,NA
"9129","bat",NA,NA,NA,NA
"9130","bat",NA,NA,NA,NA
"9131","bat",NA,NA,NA,NA
"9132","bat",NA,NA,NA,NA
"9133","bat",NA,NA,NA,NA
"9134","bat",NA,NA,NA,NA
"9135","bat",NA,NA,NA,NA
"9136","bat",NA,NA,NA,NA
"9137","bat",NA,NA,NA,NA
"9138","bat",NA,NA,NA,NA
"9139","bat",NA,NA,NA,NA
"9140","bat",NA,NA,NA,NA
"9141","bat",NA,NA,NA,NA
"9142","bat",NA,NA,NA,NA
"9143","bat",NA,NA,NA,NA
"9144","bat",NA,NA,NA,NA
"9145","bat",NA,NA,NA,NA
"9146","bat",NA,NA,NA,NA
"9147","bat",NA,NA,NA,NA
"9148","bat",NA,NA,NA,NA
"9149","bat",NA,NA,NA,NA
"9150","bat",NA,NA,NA,NA
"9151","bat",NA,NA,NA,NA
"9152","bat",NA,NA,NA,NA
"9153","bat",NA,NA,NA,NA
"9154","bat",NA,NA,NA,NA
"9155","bat",NA,NA,NA,NA
"9156","bat",NA,NA,NA,NA
"9157","bat",NA,NA,NA,NA
"9158","bat",NA,NA,NA,NA
"9159","bat",NA,NA,NA,NA
"9160","bat",NA,NA,NA,NA
"9161","bat",NA,NA,NA,NA
"9162","bat",NA,NA,NA,NA
"9163","bat",NA,NA,NA,NA
"9164","bat",NA,NA,NA,NA
"9165","bat",NA,NA,NA,NA
"9166","bat",NA,NA,NA,NA
"9167","bat",NA,NA,NA,NA
"9168","bat",NA,NA,NA,NA
"9169","bat",NA,NA,NA,NA
"9170","bat",NA,NA,NA,NA
"9171","bat",NA,NA,NA,NA
"9172","bat",NA,NA,NA,NA
"9173","bat",NA,NA,NA,NA
"9174","bat",NA,NA,NA,NA
"9175","bat",NA,NA,NA,NA
"9176","bat",NA,NA,NA,NA
"9177","bat",NA,NA,NA,NA
"9178","bat",NA,NA,NA,NA
"9179","bat",NA,NA,NA,NA
"9180","bat",NA,NA,NA,NA
"9181","bat",NA,NA,NA,NA
"9182","bat",NA,NA,NA,NA
"9183","bat",NA,NA,NA,NA
"9184","bat",NA,NA,NA,NA
"9185","bat",NA,NA,NA,NA
"9186","bat",NA,NA,NA,NA
"9187","bat",NA,NA,NA,NA
"9188","bat",NA,NA,NA,NA
"9189","bat",NA,NA,NA,NA
"9190","bat",NA,NA,NA,NA
"9191","bat",NA,NA,NA,NA
"9192","bat",NA,NA,NA,NA
"9193","bat",NA,NA,NA,NA
"9194","bat",NA,NA,NA,NA
"9195","bat",NA,NA,NA,NA
"9196","bat",NA,NA,NA,NA
"9197","bat",NA,NA,NA,NA
"9198","bat",NA,NA,NA,NA
"9199","bat",NA,NA,NA,NA
"9200","bat",NA,NA,NA,NA
"9201","bat",NA,NA,NA,NA
"9202","bat",NA,NA,NA,NA
"9203","bat",NA,NA,NA,NA
"9204","bat",NA,NA,NA,NA
"9205","bat",NA,NA,NA,NA
"9206","bat",NA,NA,NA,NA
"9207","bat",NA,NA,NA,NA
"9208","bat",NA,NA,NA,NA
"9209","bat",NA,NA,NA,NA
"9210","bat",NA,NA,NA,NA
"9211","bat",NA,NA,NA,NA
"9212","bat",NA,NA,NA,NA
"9213","bat",NA,NA,NA,NA
"9214","bat",NA,NA,NA,NA
"9215","bat",NA,NA,NA,NA
"9216","bat",NA,NA,NA,NA
"9217","bat",NA,NA,NA,NA
"9218","bat",NA,NA,NA,NA
"9219","bat",NA,NA,NA,NA
"9220","bat",NA,NA,NA,NA
"9221","bat",NA,NA,NA,NA
"9222","bat",NA,NA,NA,NA
"9223","bat",NA,NA,NA,NA
"9224","bat",NA,NA,NA,NA
"9225","bat",NA,NA,NA,NA
"9226","bat",NA,NA,NA,NA
"9227","bat",NA,NA,NA,NA
"9228","bat",NA,NA,NA,NA
"9229","bat",NA,NA,NA,NA
"9230","bat",NA,NA,NA,NA
"9231","bat",NA,NA,NA,NA
"9232","bat",NA,NA,NA,NA
"9233","bat",NA,NA,NA,NA
"9234","bat",NA,NA,NA,NA
"9235","bat",NA,NA,NA,NA
"9236","bat",NA,NA,NA,NA
"9237","bat",NA,NA,NA,NA
"9238","bat",NA,NA,NA,NA
"9239","bat",NA,NA,NA,NA
"9240","bat",NA,NA,NA,NA
"9241","bat",NA,NA,NA,NA
"9242","bat",NA,NA,NA,NA
"9243","bat",NA,NA,NA,NA
"9244","bat",NA,NA,NA,NA
"9245","bat",NA,NA,NA,NA
"9246","bat",NA,NA,NA,NA
"9247","bat",NA,NA,NA,NA
"9248","bat",NA,NA,NA,NA
"9249","bat",NA,NA,NA,NA
"9250","bat",NA,NA,NA,NA
"9251","bat",NA,NA,NA,NA
"9252","bat",NA,NA,NA,NA
"9253","bat",NA,NA,NA,NA
"9254","bat",NA,NA,NA,NA
"9255","bat",NA,NA,NA,NA
"9256","bat",NA,NA,NA,NA
"9257","bat",NA,NA,NA,NA
"9258","bat",NA,NA,NA,NA
"9259","bat",NA,NA,NA,NA
"9260","bat",NA,NA,NA,NA
"9261","bat",NA,NA,NA,NA
"9262","bat",NA,NA,NA,NA
"9263","bat",NA,NA,NA,NA
"9264","bat",NA,NA,NA,NA
"9265","bat",NA,NA,NA,NA
"9266","bat",NA,NA,NA,NA
"9267","bat",NA,NA,NA,NA
"9268","bat",NA,NA,NA,NA
"9269","bat",NA,NA,NA,NA
"9270","bat",NA,NA,NA,NA
"9271","bat",NA,NA,NA,NA
"9272","bat",NA,NA,NA,NA
"9273","bat",NA,NA,NA,NA
"9274","bat",NA,NA,NA,NA
"9275","bat",NA,NA,NA,NA
"9276","bat",NA,NA,NA,NA
"9277","bat",NA,NA,NA,NA
"9278","bat",NA,NA,NA,NA
"9279","bat",NA,NA,NA,NA
"9280","bat",NA,NA,NA,NA
"9281","bat",NA,NA,NA,NA
"9282","bat",NA,NA,NA,NA
"9283","bat",NA,NA,NA,NA
"9284","bat",NA,NA,NA,NA
"9285","bat",NA,NA,NA,NA
"9286","bat",NA,NA,NA,NA
"9287","bat",NA,NA,NA,NA
"9288","bat",NA,NA,NA,NA
"9289","bat",NA,NA,NA,NA
"9290","bat",NA,NA,NA,NA
"9291","bat",NA,NA,NA,NA
"9292","bat",NA,NA,NA,NA
"9293","bat",NA,NA,NA,NA
"9294","bat",NA,NA,NA,NA
"9295","bat",NA,NA,NA,NA
"9296","bat",NA,NA,NA,NA
"9297","bat",NA,NA,NA,NA
"9298","bat",NA,NA,NA,NA
"9299","bat",NA,NA,NA,NA
"9300","bat",NA,NA,NA,NA
"9301","bat",NA,NA,NA,NA
"9302","bat",NA,NA,NA,NA
"9303","bat",NA,NA,NA,NA
"9304","bat",NA,NA,NA,NA
"9305","bat",NA,NA,NA,NA
"9306","bat",NA,NA,NA,NA
"9307","bat",NA,NA,NA,NA
"9308","bat",NA,NA,NA,NA
"9309","bat",NA,NA,NA,NA
"9310","bat",NA,NA,NA,NA
"9311","bat",NA,NA,NA,NA
"9312","bat",NA,NA,NA,NA
"9313","bat",NA,NA,NA,NA
"9314","bat",NA,NA,NA,NA
"9315","bat",NA,NA,NA,NA
"9316","bat",NA,NA,NA,NA
"9317","bat",NA,NA,NA,NA
"9318","bat",NA,NA,NA,NA
"9319","bat",NA,NA,NA,NA
"9320","bat",NA,NA,NA,NA
"9321","bat",NA,NA,NA,NA
"9322","bat",NA,NA,NA,NA
"9323","bat",NA,NA,NA,NA
"9324","bat",NA,NA,NA,NA
"9325","bat",NA,NA,NA,NA
"9326","bat",NA,NA,NA,NA
"9327","bat",NA,NA,NA,NA
"9328","bat",NA,NA,NA,NA
"9329","bat",NA,NA,NA,NA
"9330","bat",NA,NA,NA,NA
"9331","bat",NA,NA,NA,NA
"9332","bat",NA,NA,NA,NA
"9333","bat",NA,NA,NA,NA
"9334","bat",NA,NA,NA,NA
"9335","bat",NA,NA,NA,NA
"9336","bat",NA,NA,NA,NA
"9337","bat",NA,NA,NA,NA
"9338","bat",NA,NA,NA,NA
"9339","bat",NA,NA,NA,NA
"9340","bat",NA,NA,NA,NA
"9341","bat",NA,NA,NA,NA
"9342","bat",NA,NA,NA,NA
"9343","bat",NA,NA,NA,NA
"9344","bat",NA,NA,NA,NA
"9345","bat",NA,NA,NA,NA
"9346","bat",NA,NA,NA,NA
"9347","bat",NA,NA,NA,NA
"9348","bat",NA,NA,NA,NA
"9349","bat",NA,NA,NA,NA
"9350","bat",NA,NA,NA,NA
"9351","bat",NA,NA,NA,NA
"9352","bat",NA,NA,NA,NA
"9353","bat",NA,NA,NA,NA
"9354","bat",NA,NA,NA,NA
"9355","bat",NA,NA,NA,NA
"9356","bat",NA,NA,NA,NA
"9357","bat",NA,NA,NA,NA
"9358","bat",NA,NA,NA,NA
"9359","bat",NA,NA,NA,NA
"9360","bat",NA,NA,NA,NA
"9361","bat",NA,NA,NA,NA
"9362","bat",NA,NA,NA,NA
"9363","bat",NA,NA,NA,NA
"9364","bat",NA,NA,NA,NA
"9365","bat",NA,NA,NA,NA
"9366","bat",NA,NA,NA,NA
"9367","bat",NA,NA,NA,NA
"9368","bat",NA,NA,NA,NA
"9369","bat",NA,NA,NA,NA
"9370","bat",NA,NA,NA,NA
"9371","bat",NA,NA,NA,NA
"9372","bat",NA,NA,NA,NA
"9373","bat",NA,NA,NA,NA
"9374","bat",NA,NA,NA,NA
"9375","bat",NA,NA,NA,NA
"9376","bat",NA,NA,NA,NA
"9377","bat",NA,NA,NA,NA
"9378","bat",NA,NA,NA,NA
"9379","bat",NA,NA,NA,NA
"9380","bat",NA,NA,NA,NA
"9381","bat",NA,NA,NA,NA
"9382","bat",NA,NA,NA,NA
"9383","bat",NA,NA,NA,NA
"9384","bat",NA,NA,NA,NA
"9385","bat",NA,NA,NA,NA
"9386","bat",NA,NA,NA,NA
"9387","bat",NA,NA,NA,NA
"9388","bat",NA,NA,NA,NA
"9389","bat",NA,NA,NA,NA
"9390","bat",NA,NA,NA,NA
"9391","bat",NA,NA,NA,NA
"9392","bat",NA,NA,NA,NA
"9393","bat",NA,NA,NA,NA
"9394","bat",NA,NA,NA,NA
"9395","bat",NA,NA,NA,NA
"9396","bat",NA,NA,NA,NA
"9397","bat",NA,NA,NA,NA
"9398","bat",NA,NA,NA,NA
"9399","bat",NA,NA,NA,NA
"9400","bat",NA,NA,NA,NA
"9401","bat",NA,NA,NA,NA
"9402","bat",NA,NA,NA,NA
"9403","bat",NA,NA,NA,NA
"9404","bat",NA,NA,NA,NA
"9405","bat",NA,NA,NA,NA
"9406","bat",NA,NA,NA,NA
"9407","bat",NA,NA,NA,NA
"9408","bat",NA,NA,NA,NA
"9409","bat",NA,NA,NA,NA
"9410","bat",NA,NA,NA,NA
"9411","bat",NA,NA,NA,NA
"9412","bat",NA,NA,NA,NA
"9413","bat",NA,NA,NA,NA
"9414","bat",NA,NA,NA,NA
"9415","bat",NA,NA,NA,NA
"9416","bat",NA,NA,NA,NA
"9417","bat",NA,NA,NA,NA
"9418","bat",NA,NA,NA,NA
"9419","bat",NA,NA,NA,NA
"9420","bat",NA,NA,NA,NA
"9421","bat",NA,NA,NA,NA
"9422","bat",NA,NA,NA,NA
"9423","bat",NA,NA,NA,NA
"9424","bat",NA,NA,NA,NA
"9425","bat",NA,NA,NA,NA
"9426","bat",NA,NA,NA,NA
"9427","bat",NA,NA,NA,NA
"9428","bat",NA,NA,NA,NA
"9429","bat",NA,NA,NA,NA
"9430","bat",NA,NA,NA,NA
"9431","bat",NA,NA,NA,NA
"9432","bat",NA,NA,NA,NA
"9433","bat",NA,NA,NA,NA
"9434","bat",NA,NA,NA,NA
"9435","bat",NA,NA,NA,NA
"9436","bat",NA,NA,NA,NA
"9437","bat",NA,NA,NA,NA
"9438","bat",NA,NA,NA,NA
"9439","bat",NA,NA,NA,NA
"9440","bat",NA,NA,NA,NA
"9441","bat",NA,NA,NA,NA
"9442","bat",NA,NA,NA,NA
"9443","bat",NA,NA,NA,NA
"9444","bat",NA,NA,NA,NA
"9445","bat",NA,NA,NA,NA
"9446","bat",NA,NA,NA,NA
"9447","bat",NA,NA,NA,NA
"9448","bat",NA,NA,NA,NA
"9449","bat",NA,NA,NA,NA
"9450","bat",NA,NA,NA,NA
"9451","bat",NA,NA,NA,NA
"9452","bat",NA,NA,NA,NA
"9453","bat",NA,NA,NA,NA
"9454","bat",NA,NA,NA,NA
"9455","bat",NA,NA,NA,NA
"9456","bat",NA,NA,NA,NA
"9457","bat",NA,NA,NA,NA
"9458","bat",NA,NA,NA,NA
"9459","bat",NA,NA,NA,NA
"9460","bat",NA,NA,NA,NA
"9461","bat",NA,NA,NA,NA
"9462","bat",NA,NA,NA,NA
"9463","bat",NA,NA,NA,NA
"9464","bat",NA,NA,NA,NA
"9465","bat",NA,NA,NA,NA
"9466","bat",NA,NA,NA,NA
"9467","bat",NA,NA,NA,NA
"9468","bat",NA,NA,NA,NA
"9469","bat",NA,NA,NA,NA
"9470","bat",NA,NA,NA,NA
"9471","bat",NA,NA,NA,NA
"9472","bat",NA,NA,NA,NA
"9473","bat",NA,NA,NA,NA
"9474","bat",NA,NA,NA,NA
"9475","bat",NA,NA,NA,NA
"9476","bat",NA,NA,NA,NA
"9477","bat",NA,NA,NA,NA
"9478","bat",NA,NA,NA,NA
"9479","bat",NA,NA,NA,NA
"9480","bat",NA,NA,NA,NA
"9481","bat",NA,NA,NA,NA
"9482","bat",NA,NA,NA,NA
"9483","bat",NA,NA,NA,NA
"9484","bat",NA,NA,NA,NA
"9485","bat",NA,NA,NA,NA
"9486","bat",NA,NA,NA,NA
"9487","bat",NA,NA,NA,NA
"9488","bat",NA,NA,NA,NA
"9489","bat",NA,NA,NA,NA
"9490","bat",NA,NA,NA,NA
"9491","bat",NA,NA,NA,NA
"9492","bat",NA,NA,NA,NA
"9493","bat",NA,NA,NA,NA
"9494","bat",NA,NA,NA,NA
"9495","bat",NA,NA,NA,NA
"9496","bat",NA,NA,NA,NA
"9497","bat",NA,NA,NA,NA
"9498","bat",NA,NA,NA,NA
"9499","bat",NA,NA,NA,NA
"9500","bat",NA,NA,NA,NA
"9501","bat",NA,NA,NA,NA
"9502","bat",NA,NA,NA,NA
"9503","bat",NA,NA,NA,NA
"9504","bat",NA,NA,NA,NA
"9505","bat",NA,NA,NA,NA
"9506","bat",NA,NA,NA,NA
"9507","bat",NA,NA,NA,NA
"9508","bat",NA,NA,NA,NA
"9509","bat",NA,NA,NA,NA
"9510","bat",NA,NA,NA,NA
"9511","bat",NA,NA,NA,NA
"9512","bat",NA,NA,NA,NA
"9513","bat",NA,NA,NA,NA
"9514","bat",NA,NA,NA,NA
"9515","bat",NA,NA,NA,NA
"9516","bat",NA,NA,NA,NA
"9517","bat",NA,NA,NA,NA
"9518","bat",NA,NA,NA,NA
"9519","bat",NA,NA,NA,NA
"9520","bat",NA,NA,NA,NA
"9521","bat",NA,NA,NA,NA
"9522","bat",NA,NA,NA,NA
"9523","bat",NA,NA,NA,NA
"9524","bat",NA,NA,NA,NA
"9525","bat",NA,NA,NA,NA
"9526","bat",NA,NA,NA,NA
"9527","bat",NA,NA,NA,NA
"9528","bat",NA,NA,NA,NA
"9529","bat",NA,NA,NA,NA
"9530","bat",NA,NA,NA,NA
"9531","bat",NA,NA,NA,NA
"9532","bat",NA,NA,NA,NA
"9533","bat",NA,NA,NA,NA
"9534","bat",NA,NA,NA,NA
"9535","bat",NA,NA,NA,NA
"9536","bat",NA,NA,NA,NA
"9537","bat",NA,NA,NA,NA
"9538","bat",NA,NA,NA,NA
"9539","bat",NA,NA,NA,NA
"9540","bat",NA,NA,NA,NA
"9541","bat",NA,NA,NA,NA
"9542","bat",NA,NA,NA,NA
"9543","bat",NA,NA,NA,NA
"9544","bat",NA,NA,NA,NA
"9545","bat",NA,NA,NA,NA
"9546","bat",NA,NA,NA,NA
"9547","bat",NA,NA,NA,NA
"9548","bat",NA,NA,NA,NA
"9549","bat",NA,NA,NA,NA
"9550","bat",NA,NA,NA,NA
"9551","bat",NA,NA,NA,NA
"9552","bat",NA,NA,NA,NA
"9553","bat",NA,NA,NA,NA
"9554","bat",NA,NA,NA,NA
"9555","bat",NA,NA,NA,NA
"9556","bat",NA,NA,NA,NA
"9557","bat",NA,NA,NA,NA
"9558","bat",NA,NA,NA,NA
"9559","bat",NA,NA,NA,NA
"9560","bat",NA,NA,NA,NA
"9561","bat",NA,NA,NA,NA
"9562","bat",NA,NA,NA,NA
"9563","bat",NA,NA,NA,NA
"9564","bat",NA,NA,NA,NA
"9565","bat",NA,NA,NA,NA
"9566","bat",NA,NA,NA,NA
"9567","bat",NA,NA,NA,NA
"9568","bat",NA,NA,NA,NA
"9569","bat",NA,NA,NA,NA
"9570","bat",NA,NA,NA,NA
"9571","bat",NA,NA,NA,NA
"9572","bat",NA,NA,NA,NA
"9573","bat",NA,NA,NA,NA
"9574","bat",NA,NA,NA,NA
"9575","bat",NA,NA,NA,NA
"9576","bat",NA,NA,NA,NA
"9577","bat",NA,NA,NA,NA
"9578","bat",NA,NA,NA,NA
"9579","bat",NA,NA,NA,NA
"9580","bat",NA,NA,NA,NA
"9581","bat",NA,NA,NA,NA
"9582","bat",NA,NA,NA,NA
"9583","bat",NA,NA,NA,NA
"9584","bat",NA,NA,NA,NA
"9585","bat",NA,NA,NA,NA
"9586","bat",NA,NA,NA,NA
"9587","bat",NA,NA,NA,NA
"9588","bat",NA,NA,NA,NA
"9589","bat",NA,NA,NA,NA
"9590","bat",NA,NA,NA,NA
"9591","bat",NA,NA,NA,NA
"9592","bat",NA,NA,NA,NA
"9593","bat",NA,NA,NA,NA
"9594","bat",NA,NA,NA,NA
"9595","bat",NA,NA,NA,NA
"9596","bat",NA,NA,NA,NA
"9597","bat",NA,NA,NA,NA
"9598","bat",NA,NA,NA,NA
"9599","bat",NA,NA,NA,NA
"9600","bat",NA,NA,NA,NA
"9601","bat",NA,NA,NA,NA
"9602","bat",NA,NA,NA,NA
"9603","bat",NA,NA,NA,NA
"9604","bat",NA,NA,NA,NA
"9605","bat",NA,NA,NA,NA
"9606","bat",NA,NA,NA,NA
"9607","bat",NA,NA,NA,NA
"9608","bat",NA,NA,NA,NA
"9609","bat",NA,NA,NA,NA
"9610","bat",NA,NA,NA,NA
"9611","bat",NA,NA,NA,NA
"9612","bat",NA,NA,NA,NA
"9613","bat",NA,NA,NA,NA
"9614","bat",NA,NA,NA,NA
"9615","bat",NA,NA,NA,NA
"9616","bat",NA,NA,NA,NA
"9617","bat",NA,NA,NA,NA
"9618","bat",NA,NA,NA,NA
"9619","bat",NA,NA,NA,NA
"9620","bat",NA,NA,NA,NA
"9621","bat",NA,NA,NA,NA
"9622","bat",NA,NA,NA,NA
"9623","bat",NA,NA,NA,NA
"9624","bat",NA,NA,NA,NA
"9625","bat",NA,NA,NA,NA
"9626","bat",NA,NA,NA,NA
"9627","bat",NA,NA,NA,NA
"9628","bat",NA,NA,NA,NA
"9629","bat",NA,NA,NA,NA
"9630","bat",NA,NA,NA,NA
"9631","bat",NA,NA,NA,NA
"9632","bat",NA,NA,NA,NA
"9633","bat",NA,NA,NA,NA
"9634","bat",NA,NA,NA,NA
"9635","bat",NA,NA,NA,NA
"9636","bat",NA,NA,NA,NA
"9637","bat",NA,NA,NA,NA
"9638","bat",NA,NA,NA,NA
"9639","bat",NA,NA,NA,NA
"9640","bat",NA,NA,NA,NA
"9641","bat",NA,NA,NA,NA
"9642","bat",NA,NA,NA,NA
"9643","bat",NA,NA,NA,NA
"9644","bat",NA,NA,NA,NA
"9645","bat",NA,NA,NA,NA
"9646","bat",NA,NA,NA,NA
"9647","bat",NA,NA,NA,NA
"9648","bat",NA,NA,NA,NA
"9649","bat",NA,NA,NA,NA
"9650","bat",NA,NA,NA,NA
"9651","bat",NA,NA,NA,NA
"9652","bat",NA,NA,NA,NA
"9653","bat",NA,NA,NA,NA
"9654","bat",NA,NA,NA,NA
"9655","bat",NA,NA,NA,NA
"9656","bat",NA,NA,NA,NA
"9657","bat",NA,NA,NA,NA
"9658","bat",NA,NA,NA,NA
"9659","bat",NA,NA,NA,NA
"9660","bat",NA,NA,NA,NA
"9661","bat",NA,NA,NA,NA
"9662","bat",NA,NA,NA,NA
"9663","bat",NA,NA,NA,NA
"9664","bat",NA,NA,NA,NA
"9665","bat",NA,NA,NA,NA
"9666","bat",NA,NA,NA,NA
